Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Mobility,Auto_Docked,Auto_Engaged,Auto_Cubes_Top,Auto_Cubes_Mid,Auto_Cubes_Low,Auto_Cones_Top,Auto_Cones_Mid,Auto_Cones_Low,Tele_Cubes_Top,Tele_Cubes_Mid,Tele_Cubes_Low,Tele_Cones_Top,Tele_Cones_Mid,Tele_Cones_Low,Endgame_Parked,Endgame_Docked,Endgame_Engaged,Auto_Cubes,Auto_Cones,Tele_Cubes,Tele_Cones,Total Game Pieces
,fd934494-b714-4597-a06c-1b83a899247c,238,7,evn,Nice auto. Efficient.,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,5.00
,2c25b876-b710-4cfa-a780-3b1dcf9f12c5,238,27,Nicholas,"Robot stalled after auto, but didn't disconnect. on the slower side. ",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,2.00,4.00
,221892ae-5683-4837-ac41-03c244c8cb6a,238,32,Nicholas,"Efficient. Slow, but is resilient.",1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,4.00,1.00,6.00
,3388c886-4345-4c39-a54a-82546c37513d,238,15,Laura,Temporarily disconnected from drivers. Good at cones,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,4.00
,97fcb206-c79b-446b-a4ba-b6024e697006,238,41,Laura,Can do high scoring. Can pick up from human player station. Efficient. Stores pieces inside the robot's structure so if hit they won't be dropped.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,6.00,1.00,8.00
,2d0d14dd-20ec-4671-9ab9-1c42d13921d1,238,55,zaannnnder,Can pick up sideways cones. Barrels around like a tank. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3.00,5.00
,92871fac-4902-4283-b8de-996cc08eda28,238,60,Laura,Fast. Efficient. seems to prefer cubes.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,0.00,3.00
,4c03d123-04c1-4a74-aa23-1ace10f01a14,238,76,zzzzzzzzzz,"Slow floor pickup. if its at the wrong angle, it takes even longer as they try to reorient themselves. ",0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,4.00
,cff88792-dcd0-4590-a4cf-3d602eda5790,238,46,Jean,Did not perform very well this match. it was hesitant while placing cones.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,5.00
,624cd71e-b9a8-45c2-add8-832f14bf178c,238,63,evn,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,4.00
,214ec322-e946-486e-8881-83389defb3e6,238,90,Jean,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,3.00,5.00
,dbfdb3ad-d841-44e5-9af2-54cf4bfe6a16,238,68,evn,Ok auto. ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,2.00,4.00
,428460c7-195a-4453-9840-db8833e6e1f0,319,4,Rahcek,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,5.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,2.00,6.00,10.00
,7e1a780b-8753-4ad9-ad52-558860821a55,319,12,Nicholas,"Lost connection, arm seems to have stopped working once reconnected.",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,0.00,3.00
,e44f6151-6e68-4c7a-9743-3ff062baccdb,319,39,Laura,Can do high scoring. Can pick up from human player station. Fast. Efficient. Nice auto.,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,6.00,9.00
,73c39d5a-0e2f-433a-8c75-f82228e1c993,319,29,jason,Failed 3 point auto Overall good,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,3.00,6.00
,9025508f-4b83-4349-b56c-6d269eabe604,319,34,Rahvek,"Fast, efficient. dropped a couple pieces",0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,2.00,1.00,0.00,0.00,1.00,2.00,1.00,1.00,6.00,10.00
,b2cb3345-4796-46a0-8f64-82ea549d5c08,319,56,zaannnnder,They started spinning in circles at the end... did they lose one side of their wheels? ,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,5.00,9.00
,b157609b-d228-49c0-ad30-cdc847525a2e,319,70,zaannnnder,Holy butts. 225 high score!,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,3.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,5.00,9.00
,d83e5dfb-473a-409f-9c33-cf57ee0f535a,319,76,Nicholas,Really good job. ,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,0.00,1.00,1.00,2.00,1.00,2.00,4.00,9.00
,ee860a51-32f4-4e62-8251-7784961e7375,319,47,jason,3 point auto fail  fast and efficient,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,4.00,8.00
,a0aa92b7-8605-4734-8e17-0a0379066994,319,65,evn,Nice auto.,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00,8.00
,b6f8afa3-a75a-46ab-a4a4-43937d992f6d,319,90,Laura,consistently good.,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00,2.00,1.00,1.00,3.00,7.00
,71ee8d31-bd51-496d-9117-74f1e9b6b54e,999,2,zannnnnder,Slow to pick up pieces. in the way of Alliance mates a lot ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,4.00
,24bbcddc-85a2-490e-a68e-b369ea3b22fb,999,10,Logan,,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,3.00
,101e0952-b336-4d72-aa0b-c132947d661b,999,37,Nicholas,Seems to have stalled at the end of the match. fairly quick but inconsistent.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,5.00
,8c8ea58e-0774-4fa5-b161-a0de20520a4f,999,23,Gabe,"Slow, maybe defence but only last resort",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,3.00,5.00
,32186042-714d-4981-bc3c-e527dcfd381c,999,47,DAB,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,3.00,6.00
,9d2e5259-9358-4745-95da-2f71b8b4176f,999,42,Zannnnnder,Has some difficulties placing pieces. ,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,5.00
,f80f28cd-1392-46bc-8d3b-e41387b465d0,999,30,jason,Duplicate bot of blue crew but slower and less efficient where parked until a teammate made a move at 3s left ,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00
,6dd5f682-ea32-4cf8-bb67-f98f8b76a0a9,999,54,evn,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,3.00,5.00
,19e8b88d-c33f-40c3-a0bb-0b66051eb628,999,84,Jean,seemed to loose connection for a few seconds in the middle if the match.,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,0.00,4.00
,7325bce6-4ecb-4b79-a1e9-a4507eefb708,999,63,Rahcek,It just stopped. got hit and its back in. human station slowest part. ,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,4.00
,dbcdb967-5e30-438b-b7d3-96d399b913c1,999,79,evn,Slow but good auto. Struggling to place one cone. Literally gave up on placing a cone so it dropped it on the ground and went away.,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,2.00,3.00,6.00
,0259a731-e64d-4587-b8a0-99d5785d6d7a,1071,14,Rahcek,"Tippy, bad scoring",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,3.00
,4fb1fc3a-4e7e-474a-8d75-3285e858489e,1071,25,Paul,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,0844254b-cb03-48fb-bed0-f711d96c667e,1071,6,Logan,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00,3.00
,8b69f9d8-f9b9-4751-b2d5-2bc4f9046528,1071,20,Rahcek,Connection issues. didn't move after auto,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
,143683a1-a7aa-462b-9952-aa70050adc6c,1071,54,Jean,"Arm nonfunctional during teleop. strong robot, but a but top heavy. ",1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,1.00,2.00,4.00
,e9cfca4e-419a-4d29-9a86-c37b3acf1aad,1071,46,Zannnnnder,"Disconnected first half of match. After that, they were okay. quickly scored a couple cubes. ",0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,3.00
,3e18fdb6-db98-4d79-9b7e-b1fd13a84b27,1071,67,zaannnnder,"Tippy, aggressive defense. ",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
,8a4391f5-e5ad-4033-a35a-88e959dce66f,1071,34,jason,Effected team charge in auto slow placement ok pickup ,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,5.00
,8dbd8fe1-3ea2-415c-888c-6dc1a34ed0cc,1071,40,jason,2 point auto fail  bad placement top capabilities slightly above average speed Good pickup,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,6.00
,a91f2735-7cde-42ad-a47c-cb31e204b9c9,1071,73,logan,Don't pick !!!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00
,c1b28a58-7671-4a81-915e-c2b6625228f7,1071,77,Rahcek,Tippy and slow,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,4.00
,fe2c3fb8-f4e3-4aec-90fc-cf4c8975c082,1071,83,DAB,Robot fell over during docking.,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,5.00
,cc691b08-f234-4a30-b7b2-b3d7a24e47eb,1100,3,Nicholas,efficient with swerve. very tippy when stopping abruptly. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,2.00,3.00,6.00
,7b526a02-17a5-4f4e-a540-2a4a4317b305,1100,9,zannnnnder,Auto interrupted another robot. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3.00,5.00
,51b58f77-a1ea-4a1e-b710-342aef12ce0f,1100,17,Nicholas,Fast. Efficient. still.a bit tippy.,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,4.00,5.00
,e36ae371-79e5-4e04-9f34-a96b69452269,1100,28,Zannnnnder,A little tippy. arm is floppy but still fairly reliable. ,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3.00,5.00
,20b2048f-ea26-49ac-9d95-cfede28f076b,1100,40,evn,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,5.00
,f741adfa-5f4e-4474-8ff3-e369e0183409,1100,59,Laura,Can do high scoring. Tippy.,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,2.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,2.00,4.00,7.00
,0ec084d9-a012-4fe3-827b-106747bec097,1100,33,jason,fast placement and pickup pretty good speed too tank,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,3.00,5.00
,cf558fc7-351b-4d29-a047-2cded88b9544,1100,50,Rahcek,failed at scoring so!e.pieces,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,6.00
,19a165df-6679-4abe-9de0-0f6d8da39998,1100,80,Jean,,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00,5.00
,7e91289e-c038-4c1b-a05a-5ef087a7f4d1,1100,65,logan,,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,3.00,6.00
,4062f912-1d34-48fd-9a74-3291d946c101,1100,74,Jean,,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,2.00,5.00
,4fe343ca-f1bd-4447-a2e6-22f3f843d0ff,1100,86,Rahcek,Disconnect ed in auto. but came back. stopped watching for us,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,4.00
,66765d16-77c8-4a5c-b669-12585c03635f,2370,4,evn,Has an auto.  Fast. Efficient.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,4.00,7.00
,9428a0eb-a6dc-4d3a-90a9-901a365570ae,2370,9,Nicholas,Quick and efficient.,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,3.00,7.00
,ee296385-3e37-4277-9645-bf98625c5e07,2370,19,zannnnnder,They are very tipsy. The driver looks like they are flicking the controller. They missed their auto cone and cube placement. They missed two more cones during the game.  The did alright against defense.,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,7.00
,d4b728e4-0e76-478c-b3a8-608f4609f3ea,2370,38,Laura,"Two grabbers. Intake and claw/arm. arm takes cones from human player and places high and mid, prefers cones. Intake takes cubes with only low scoring.",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,3.00,7.00
,42ad9c05-72c9-4ec2-8c75-49e20ee26bee,2370,26,jason,,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,5.00
,10effeea-4186-49d7-8ca6-5273ddf37c98,2370,61,zaannnnder,dangerously tippy with arm out,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,4.00,7.00
,ca777274-bb35-426f-8970-191d865f691f,2370,31,jason,Fast and efficient,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,4.00,8.00
,daea01eb-4ec7-49cf-af87-6c205f79550e,2370,46,evn,Has an auto. Tipped over.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00
,71b0af08-651a-4966-84c0-9c865e8df78f,2370,74,zaannnnder,Penalty for being pushed into opposite human player space. good aside from that ,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,3.00,6.00
,d6edda57-835c-4ea9-9b6b-9fc8abf5e23b,2370,54,Gabe,"Would be a good second pick, swerve, pretty fast",1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,5.00,7.00
,962b81a2-5477-49d0-a381-4f38c5421a88,2370,82,DAB,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,6.00
,7994b16f-a711-4bc2-a0d4-76a57d61a928,2370,88,Rahcek,Good. one piece bump and level auto,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,3.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,5.00,3.00,9.00
,b9ba3108-a944-4591-b85b-188514ffc248,2648,6,Nicholas,Overall just okay. ,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00
,beb6f42b-ff49-4b8e-9dc5-63fa35046fb4,2648,30,Zannnnnder,Grabber didn't work in auto. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,6.00,7.00
,322added-cb1a-480e-b2f5-b045c03f73c9,2648,12,Laura,Dropped cone in square space. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,2.00,5.00
,3efbf535-9731-44d8-b309-4e849b73eaea,2648,49,Laura,Didn't drop cone after being hit. Had a hard time grabbing some pieces. Can take from human player.,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,1.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,4.00,3.00,8.00
,ff350161-eb88-428a-ae90-5fab0396f6f4,2648,68,jason,Lost connection immediately after auto,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
,f58eae82-91fd-4f65-acf7-9863d0f84a18,2648,38,Jean,decent speed. efficient.,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,6.00
,51353197-e99b-4f0d-a6e3-9dc5c7b5cc67,2648,44,evn,Auto bugged a bit.,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,4.00,7.00
,58e666c3-e46f-4617-9b2b-1bf31c504d1a,2648,87,jason,No comment,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,1.00,4.00
,c8d91c95-c103-4327-bd8d-5c4f09e94912,2648,81,Jean,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,3.00,6.00
,be7ef637-b21c-4876-8265-ed56400e5d3a,2648,59,Rahcek,Tippy with arm out. Not great but it has good cycles,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,3.00,5.00
,75e82509-47c5-4fce-b3fe-2d3c3725da0f,2648,75,Jean,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,4.00,6.00
,64e8d7f7-1fb1-4d49-aee2-6b8485cc0d8b,2874,80,Rahcek,actually pretty good. efficient. and fast. can take a hit,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,4.00,7.00
,edaf176c-270b-45a1-95e8-ab7bc659cf1d,2876,6,Rahcek,Tippy. everything is really hard.for them to do. .,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,3.00
,9d514042-6bae-49ba-9bd8-3bd6a944bf33,2876,29,Nicholas,"Slow, big, and pushed easily. disconnected",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
,00260845-22da-4ff1-8412-3585eb1048e9,2876,18,Rahcek,Robot might have died at end. ,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,4.00
,75051cd0-d395-4936-b988-1555d39404df,2876,11,Logan,Tippy. Slow.,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,3.00,6.00
,2a6d5e81-ec01-4fd1-8d58-d39ff0bbe828,2876,45,DAB,Robot knocked over by teammate 195.,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
,5fae3bfd-df3f-46a9-958a-5a2b662620d3,2876,55,Laura,Pinchy in a bad way. looks like it has a very loose hold on cones but cannot grab cubes.,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,4.00
,d040d91c-f84e-4b3e-843c-42dcc2d5b088,2876,37,Jean,picks up from ground. medium slow speed but consistent.,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,4.00,6.00
,2b434ab4-312e-461a-8a7a-15f5927a629b,2876,63,Jennifer,"Slow to pick up on floor cone or cube
tippy, tall
driving not great, runs over corner of table an gets tippy

",1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,4.00
,a40ae288-ea05-43f5-96d0-e1fcfee87c72,2876,78,Nicholas,Jittery. Perfectly average.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00
,8dce3712-cfcc-46b4-aaf4-cbf580fdbc16,2876,50,evn,Has an auto.,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,3.00,4.00
,d62ff848-d36a-46e2-a9a8-bca3439e1c77,2876,69,Jennifer,"Dropped cone at auto from top
slow
pushed cone while carrying a cone by accident?",0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,3.00,5.00
